Geo Point,NAME,STUSAB,"STATE_NAME "
"44.6894956175, -71.3055333389",Coos,NH,"New Hampshire"
"33.4457647387, -94.4233195808",Bowie,TX,"Texas"
"35.1675045158, -96.615493743",Seminole,OK,"Oklahoma"
"39.4421951904, -114.901684451",White Pine,NV,"Nevada"
"31.9229299181, -83.768102221",Crisp,GA,"Georgia"
"42.9127722362, -75.6696638191",Madison,NY,"New York"
"39.4899707456, -86.1016367881",Johnson,IN,"Indiana"
"37.1126355072, -90.4614294536",Wayne,MO,"Missouri"
"43.0901474299, -83.2217837238",Lapeer,MI,"Michigan"
"32.822693435, -92.9957332424",Claiborne,LA,"Louisiana"
"35.9731784168, -88.4502607461",Carroll,TN,"Tennessee"
"32.3533781815, -84.5246378869",Marion,GA,"Georgia"
"39.4401679837, -92.4970779756",Randolph,MO,"Missouri"
"43.9416929041, -122.876213921",Lane,OR,"Oregon"
"42.2197672573, -103.085681934",Box Butte,NE,"Nebraska"
"36.7231381944, -88.6512057677",Graves,KY,"Kentucky"
"34.0071879577, -106.930399241",Socorro,NM,"New Mexico"
"41.8963811411, -80.759010793",Ashtabula,OH,"Ohio"
"33.0548441405, -82.4181514496",Jefferson,GA,"Georgia"
"48.399068947, -117.855153321",Stevens,WA,"Washington"
"38.7477765207, -111.804508601",Sevier,UT,"Utah"
"43.9606082888, -100.689719816",Jones,SD,"South Dakota"
"39.1735054386, -78.1746435555",Winchester,VA,"Virginia"
"31.5502158141, -90.1069711692",Lawrence,MS,"Mississippi"
"18.0007459428, -65.9888491633",Patillas,PR,"Puerto Rico"
"44.4091601365, -69.767264396",Kennebec,ME,"Maine"
"38.5951729912, -83.8242451537",Mason,KY,"Kentucky"
"34.965417596, -100.813991608",Donley,TX,"Texas"
"59.7139951133, -158.348270189",Dillingham,AK,"Alaska"
"34.7045808679, -97.3093236805",Garvin,OK,"Oklahoma"
"38.9967401872, -110.700630808",Emery,UT,"Utah"
"35.9066686938, -94.9996891482",Cherokee,OK,"Oklahoma"
"42.0358492263, -92.9987713463",Marshall,IA,"Iowa"
"43.4162950523, -88.7075067352",Dodge,WI,"Wisconsin"
"37.2180440575, -119.762644507",Madera,CA,"California"
"46.3813014184, -109.175062005",Golden Valley,MT,"Montana"
"38.080066116, -75.8534705783",Somerset,MD,"Maryland"
"41.9169237189, -97.1939149855",Stanton,NE,"Nebraska"
"36.6758560817, -77.5595928743",Greensville,VA,"Virginia"
"38.5315416285, -83.3780560683",Lewis,KY,"Kentucky"
"39.2356038944, -76.0958206019",Kent,MD,"Maryland"
"32.1822155495, -107.749771928",Luna,NM,"New Mexico"
"44.3696796109, -96.7904210084",Brookings,SD,"South Dakota"
"35.5806641869, -108.26182312",McKinley,NM,"New Mexico"
"45.8373643273, -69.2845234425",Piscataquis,ME,"Maine"
"40.2108261137, -75.3672936402",Montgomery,PA,"Pennsylvania"
"44.0428854726, -83.7472418424",Arenac,MI,"Michigan"
"47.1444090738, -123.828620824",Grays Harbor,WA,"Washington"
"37.5622507408, -100.871191808",Haskell,KS,"Kansas"
"38.8978264216, -80.2334232097",Upshur,WV,"West Virginia"
"18.1029234107, -66.1495019535",Cayey,PR,"Puerto Rico"
"40.561195332, -81.9293594987",Holmes,OH,"Ohio"
"28.0626646156, -81.1494997552",Osceola,FL,"Florida"
"43.3756405374, -90.4294834242",Richland,WI,"Wisconsin"
"44.7899892755, -106.879383134",Sheridan,WY,"Wyoming"
"32.7666300195, -96.7778770663",Dallas,TX,"Texas"
"42.4935106026, -75.6115785175",Chenango,NY,"New York"
"41.3433818683, -77.0645062464",Lycoming,PA,"Pennsylvania"
"31.7342053896, -91.0371787166",Jefferson,MS,"Mississippi"
"46.2114698469, -107.271623165",Treasure,MT,"Montana"
"44.5668319195, -102.71686602",Meade,SD,"South Dakota"
"38.8320890915, -104.525584561",El Paso,CO,"Colorado"
"34.8297827954, -91.5527759528",Prairie,AR,"Arkansas"
"44.9741566636, -70.4440737272",Franklin,ME,"Maine"
"37.9413779683, -83.5988719199",Menifee,KY,"Kentucky"
"45.5024976764, -85.373250216",Charlevoix,MI,"Michigan"
"39.4275866129, -84.166754367",Warren,OH,"Ohio"
"40.3987652449, -82.4215337501",Knox,OH,"Ohio"
"36.7054264259, -83.1286182436",Lee,VA,"Virginia"
"41.1393753356, -85.505117935",Whitley,IN,"Indiana"
"33.171357538, -92.5972913761",Union,AR,"Arkansas"
"39.6497752303, -104.339234024",Arapahoe,CO,"Colorado"
"46.6588181292, -68.5988785527",Aroostook,ME,"Maine"
"31.5696411088, -89.8230024414",Jefferson Davis,MS,"Mississippi"
"35.1970807469, -89.4143720339",Fayette,TN,"Tennessee"
"42.6367815449, -97.8918968398",Knox,NE,"Nebraska"
"45.5600908408, -123.098321728",Washington,OR,"Oregon"
"42.990603511, -72.7137985374",Windham,VT,"Vermont"
"37.8777875638, -96.2326356698",Greenwood,KS,"Kansas"
"40.8456930058, -85.7940056739",Wabash,IN,"Indiana"
"41.7224295706, -111.743622083",Cache,UT,"Utah"
"44.7194015031, -92.4225034913",Pierce,WI,"Wisconsin"
"34.0017844854, -85.1881533822",Polk,GA,"Georgia"
"38.7440854857, -93.8063674936",Johnson,MO,"Missouri"
"39.3009797143, -76.610646905",Baltimore,MD,"Maryland"
"29.8537289242, -94.1534394591",Jefferson,TX,"Texas"
"38.1616348912, -91.9248859666",Maries,MO,"Missouri"
"41.5674402954, -98.5212445201",Greeley,NE,"Nebraska"
"40.072489475, -86.0520142517",Hamilton,IN,"Indiana"
"33.4729092689, -88.4433134871",Lowndes,MS,"Mississippi"
"40.4727799619, -90.2074818825",Fulton,IL,"Illinois"
"46.977452062, -100.468737737",Burleigh,ND,"North Dakota"
"41.3171740913, -80.7611602655",Trumbull,OH,"Ohio"
"38.0037403985, -108.405922131",San Miguel,CO,"Colorado"
"39.8606128566, -80.6633865366",Marshall,WV,"West Virginia"
"32.23625867, -98.2179667085",Erath,TX,"Texas"
"44.9033239855, -122.584898334",Marion,OR,"Oregon"
"28.0847204066, -96.991438734",Aransas,TX,"Texas"
"34.935737081, -99.5607827211",Greer,OK,"Oklahoma"
"39.4147218971, -78.9437462563",Mineral,WV,"West Virginia"
"38.3521828118, -89.4104744564",Washington,IL,"Illinois"
"34.8607684689, -94.0632792993",Scott,AR,"Arkansas"
"37.1913273481, -95.297576142",Labette,KS,"Kansas"
"36.3592115189, -85.6731507891",Jackson,TN,"Tennessee"
"28.7614688332, -81.7113031676",Lake,FL,"Florida"
"41.5088382943, -87.0733191356",Porter,IN,"Indiana"
"39.4970238369, -82.4792535623",Hocking,OH,"Ohio"
"40.0534755081, -84.2288717703",Miami,OH,"Ohio"
"-14.2084357923, -169.53673492",Manu'a,AS,"American Samoa"
"44.4134915893, -95.8389749015",Lyon,MN,"Minnesota"
"39.0363277254, -86.962046365",Greene,IN,"Indiana"
"33.9022896586, -81.2721775142",Lexington,SC,"South Carolina"
"44.2944276779, -101.539985727",Haakon,SD,"South Dakota"
"42.8447493088, -91.3414327747",Clayton,IA,"Iowa"
"30.1290721039, -91.6082975068",St. Martin,LA,"Louisiana"
"38.9880685587, -103.513965366",Lincoln,CO,"Colorado"
"33.5933550412, -92.8819343531",Ouachita,AR,"Arkansas"
"36.8180034435, -97.1439380223",Kay,OK,"Oklahoma"
"39.3932659263, -98.2093648177",Mitchell,KS,"Kansas"
"39.1135952897, -79.5649741709",Tucker,WV,"West Virginia"
"38.4625319965, -81.075087468",Clay,WV,"West Virginia"
"39.4306386001, -87.3899644539",Vigo,IN,"Indiana"
"40.8460241928, -82.2706927711",Ashland,OH,"Ohio"
"32.4714628579, -104.304465762",Eddy,NM,"New Mexico"
"41.5680844607, -101.060530422",McPherson,NE,"Nebraska"
"45.8799717759, -91.1446648957",Sawyer,WI,"Wisconsin"
"40.7309049975, -74.0759554422",Hudson,NJ,"New Jersey"
"31.8278792017, -101.050008039",Sterling,TX,"Texas"
"39.9838920238, -116.268559598",Eureka,NV,"Nevada"
"34.5741914782, -103.347029228",Curry,NM,"New Mexico"
"36.7315540772, -80.733902516",Carroll,VA,"Virginia"
"40.0944306459, -95.215512199",Holt,MO,"Missouri"
"36.2777169084, -100.273115438",Lipscomb,TX,"Texas"
"37.6243602285, -84.8668203815",Boyle,KY,"Kentucky"
"45.4614199106, -92.4413959911",Polk,WI,"Wisconsin"
"37.9763768738, -91.3039612785",Crawford,MO,"Missouri"
"38.969864478, -84.727848116",Boone,KY,"Kentucky"
"41.5664861496, -100.482861357",Logan,NE,"Nebraska"
"45.6991358622, -93.9988297843",Benton,MN,"Minnesota"
"34.8408848102, -79.4804292418",Scotland,NC,"North Carolina"
"39.6414721595, -88.6192951938",Moultrie,IL,"Illinois"
"30.4234582107, -83.9004744786",Jefferson,FL,"Florida"
"32.0469291804, -96.4724850654",Navarro,TX,"Texas"
"36.5085107806, -108.320603167",San Juan,NM,"New Mexico"
"40.5075329902, -89.5134035348",Tazewell,IL,"Illinois"
"31.095016693, -85.8389848955",Geneva,AL,"Alabama"
"42.4712208979, -91.367341411",Delaware,IA,"Iowa"
"30.4964266893, -82.9479591393",Hamilton,FL,"Florida"
"30.3937798122, -89.4745620917",Hancock,MS,"Mississippi"
"41.2263705176, -96.6374007438",Saunders,NE,"Nebraska"
"42.2486331385, -78.6788502937",Cattaraugus,NY,"New York"
"36.8906660574, -83.854045282",Knox,KY,"Kentucky"
"46.4315588357, -117.545169287",Garfield,WA,"Washington"
"34.7535027956, -83.0658604798",Oconee,SC,"South Carolina"
"44.0037135763, -102.823815002",Pennington,SD,"South Dakota"
"40.8488341603, -90.6150375695",Warren,IL,"Illinois"
"34.7630897031, -86.5502065185",Madison,AL,"Alabama"
"32.9732247426, -94.9784769569",Camp,TX,"Texas"
"40.7391440172, -95.1501748646",Page,IA,"Iowa"
"34.709836363, -77.4157658244",Onslow,NC,"North Carolina"
"36.276258667, -83.5096204438",Grainger,TN,"Tennessee"
"46.592401392, -92.6770526205",Carlton,MN,"Minnesota"
"36.7865296888, -85.3884485912",Cumberland,KY,"Kentucky"
"37.222980428, -89.1265952453",Pulaski,IL,"Illinois"
"38.8297122608, -89.90499843",Madison,IL,"Illinois"
"37.5592414881, -95.7433888048",Wilson,KS,"Kansas"
"31.7235401557, -93.0962433857",Natchitoches,LA,"Louisiana"
"38.619423178, -78.4843979826",Page,VA,"Virginia"
"31.5454641622, -96.5805297375",Limestone,TX,"Texas"
"41.6863234292, -92.0655240141",Iowa,IA,"Iowa"
"38.1128050013, -76.7998633255",Westmoreland,VA,"Virginia"
"29.3573361783, -99.7622052768",Uvalde,TX,"Texas"
"43.37802248, -94.6784802642",Emmet,IA,"Iowa"
"35.7902443741, -78.6503081729",Wake,NC,"North Carolina"
"37.6433385983, -114.877539979",Lincoln,NV,"Nevada"
"41.9213775211, -83.4942863604",Monroe,MI,"Michigan"
"44.5473945862, -99.4871292548",Hyde,SD,"South Dakota"
"34.1277855795, -83.2090415694",Madison,GA,"Georgia"
"34.7404337635, -88.2393231398",Tishomingo,MS,"Mississippi"
"45.3374314914, -89.7346390174",Lincoln,WI,"Wisconsin"
"44.5929338436, -74.3037621955",Franklin,NY,"New York"
"34.2898880686, -88.6804161511",Lee,MS,"Mississippi"
"37.191604867, -98.0754955835",Harper,KS,"Kansas"
"42.0516662494, -95.9599234782",Monona,IA,"Iowa"
"41.5310383041, -96.2220294815",Washington,NE,"Nebraska"
"39.7842012909, -97.0875435237",Washington,KS,"Kansas"
"37.1573917455, -91.4005112879",Shannon,MO,"Missouri"
"44.7268149012, -94.9471503059",Renville,MN,"Minnesota"
"35.104348396, -103.549748464",Quay,NM,"New Mexico"
"30.6105923313, -85.6653287163",Washington,FL,"Florida"
"34.5299582294, -102.261669894",Castro,TX,"Texas"
"37.9708518682, -84.1473994082",Clark,KY,"Kentucky"
"42.5936732732, -86.2917651855",Allegan,MI,"Michigan"
"44.3498776053, -94.2473892814",Nicollet,MN,"Minnesota"
"45.3508956087, -88.00222052",Marinette,WI,"Wisconsin"
"42.638915376, -70.8679199556",Essex,MA,"Massachusetts"
"42.8674818753, -90.7062204223",Grant,WI,"Wisconsin"
"18.3287263734, -66.9712187022",San Sebasti�n,PR,"Puerto Rico"
"41.1524635935, -74.0240654916",Rockland,NY,"New York"
"36.2683474959, -92.6842202167",Marion,AR,"Arkansas"
"45.2827261064, -95.68142838",Swift,MN,"Minnesota"
"39.4269814843, -93.50517578",Carroll,MO,"Missouri"
"42.8324862728, -96.6560903889",Union,SD,"South Dakota"
"28.6570952089, -97.4264922607",Goliad,TX,"Texas"
"37.6066301658, -91.5078826618",Dent,MO,"Missouri"
"38.4860376265, -77.955819263",Culpeper,VA,"Virginia"
"35.6081436966, -88.8384708522",Madison,TN,"Tennessee"
"41.91384687, -99.4544205673",Loup,NE,"Nebraska"
"31.1484222352, -90.1061367548",Walthall,MS,"Mississippi"
"33.6748549849, -80.7802801147",Calhoun,SC,"South Carolina"
"41.4009690752, -79.7579455969",Venango,PA,"Pennsylvania"
"40.3315251833, -84.2047427822",Shelby,OH,"Ohio"
"31.2484923988, -86.4512425439",Covington,AL,"Alabama"
"45.7586707668, -97.5985004429",Marshall,SD,"South Dakota"
"37.3158384919, -104.03869984",Las Animas,CO,"Colorado"
"37.7264040368, -82.1347612154",Mingo,WV,"West Virginia"
"35.38741848, -120.452196945",San Luis Obispo,CA,"California"
"44.82075943, -93.8025859879",Carver,MN,"Minnesota"
"40.2834374242, -74.7017524053",Mercer,NJ,"New Jersey"
"26.8998432654, -81.9503159678",Charlotte,FL,"Florida"
"38.0805527548, -106.281555562",Saguache,CO,"Colorado"
"33.7855310388, -98.2085033047",Clay,TX,"Texas"
"29.4567333341, -97.4925237545",Gonzales,TX,"Texas"
"30.1477719789, -84.3756074885",Wakulla,FL,"Florida"
"29.0634475051, -81.1485743573",Volusia,FL,"Florida"
"34.4858849277, -94.2280604373",Polk,AR,"Arkansas"
"40.8292399575, -85.4881722777",Huntington,IN,"Indiana"
"41.3248489608, -86.2617612923",Marshall,IN,"Indiana"
"43.6739971693, -92.0901672654",Fillmore,MN,"Minnesota"
"44.1658484298, -70.206444997",Androscoggin,ME,"Maine"
"42.6864089427, -121.650120994",Klamath,OR,"Oregon"
"43.4638832499, -76.2086867847",Oswego,NY,"New York"
"36.9338705281, -82.0953569204",Russell,VA,"Virginia"
"38.8184535854, -77.0862060584",Alexandria,VA,"Virginia"
"38.4493208547, -121.344253814",Sacramento,CA,"California"
"38.204606803, -120.554132098",Calaveras,CA,"California"
"43.940666315, -71.8207197904",Grafton,NH,"New Hampshire"
"35.8032506791, -87.4733082278",Hickman,TN,"Tennessee"
"42.6337635679, -75.0326059513",Otsego,NY,"New York"
"38.5188144389, -84.0520241975",Robertson,KY,"Kentucky"
"36.0509841883, -83.4463116121",Jefferson,TN,"Tennessee"
"38.4021560325, -108.269451135",Montrose,CO,"Colorado"
"37.5294416201, -77.475587955",Richmond,VA,"Virginia"
"30.2067729534, -92.0638821244",Lafayette,LA,"Louisiana"
"33.2334606021, -98.1724585828",Jack,TX,"Texas"
"39.5628541642, -77.0225227247",Carroll,MD,"Maryland"
"47.7764366569, -123.576473816",Jefferson,WA,"Washington"
"47.4541905541, -97.1615544591",Traill,ND,"North Dakota"
"39.3524140547, -93.9898835294",Ray,MO,"Missouri"
"32.8797230696, -90.8132149241",Sharkey,MS,"Mississippi"
"37.1228911509, -80.5587490523",Radford,VA,"Virginia"
"18.4802902221, -67.1447198452",Aguadilla,PR,"Puerto Rico"
"39.3128100483, -86.8376542268",Owen,IN,"Indiana"
"46.2974982725, -117.907842238",Columbia,WA,"Washington"
"38.482169359, -100.906858956",Scott,KS,"Kansas"
"34.7794159964, -85.9993005443",Jackson,AL,"Alabama"
"37.8311453235, -83.823774583",Powell,KY,"Kentucky"
"39.6914804501, -83.8898867514",Greene,OH,"Ohio"
"29.583050959, -97.9485847382",Guadalupe,TX,"Texas"
"48.162897037, -122.575262954",Island,WA,"Washington"
"40.7532343253, -91.9499782974",Van Buren,IA,"Iowa"
"41.0580656247, -75.3395154572",Monroe,PA,"Pennsylvania"
"35.9199743544, -93.2178669264",Newton,AR,"Arkansas"
"48.3000250033, -116.601061373",Bonner,ID,"Idaho"
"34.9036574214, -85.1382470065",Catoosa,GA,"Georgia"
"43.2165580516, -112.398078523",Bingham,ID,"Idaho"
"48.3436752481, -103.48018589",Williams,ND,"North Dakota"
"44.4144805031, -98.2781096129",Beadle,SD,"South Dakota"
"47.0235840907, -103.376304933",Billings,ND,"North Dakota"
"33.5908249244, -83.4923823005",Morgan,GA,"Georgia"
"46.3324239679, -111.495486653",Broadwater,MT,"Montana"
"37.2804061385, -113.504711207",Washington,UT,"Utah"
"33.9617197861, -84.0236132972",Gwinnett,GA,"Georgia"
"48.5323201664, -117.274001478",Pend Oreille,WA,"Washington"
"38.0586888264, -79.7410619159",Bath,VA,"Virginia"
"48.5424784918, -115.405080861",Lincoln,MT,"Montana"
"31.4561406891, -105.386456079",Hudspeth,TX,"Texas"
"43.2927326789, -84.6049110538",Gratiot,MI,"Michigan"
"36.3683942057, -90.4173835629",Clay,AR,"Arkansas"
"37.6096118283, -81.5491772356",Wyoming,WV,"West Virginia"
"37.9407856984, -93.3207208702",Hickory,MO,"Missouri"
"40.5871850985, -83.1609033358",Marion,OH,"Ohio"
"39.177573113, -122.237029616",Colusa,CA,"California"
"40.3113452381, -86.0518589748",Tipton,IN,"Indiana"
"45.7721844848, -96.4716413553",Traverse,MN,"Minnesota"
"36.1772228503, -76.4076199893",Perquimans,NC,"North Carolina"
"32.0931465237, -93.3398791457",Red River,LA,"Louisiana"
"33.1782312871, -99.7303000091",Haskell,TX,"Texas"
"35.9193387894, -97.4433173291",Logan,OK,"Oklahoma"
"29.8468719706, -93.1988964755",Cameron,LA,"Louisiana"
"32.4299283238, -97.8322675076",Hood,TX,"Texas"
"44.4123213669, -100.735943173",Stanley,SD,"South Dakota"
"31.6766595802, -87.8308098507",Clarke,AL,"Alabama"
"30.9149468971, -82.7062370645",Clinch,GA,"Georgia"
"42.7356225783, -95.6238053959",Cherokee,IA,"Iowa"
"34.7806229431, -90.7820673213",Lee,AR,"Arkansas"
"31.8673305599, -85.0187841576",Quitman,GA,"Georgia"
"41.7924983178, -73.2453207905",Litchfield,CT,"Connecticut"
"69.3634118461, -153.510605515",North Slope,AK,"Alaska"
"43.997787332, -69.5257592569",Lincoln,ME,"Maine"
"37.2691767895, -76.707596151",Williamsburg,VA,"Virginia"
"31.8691725205, -102.542749193",Ector,TX,"Texas"
"35.8989479924, -82.3076279784",Yancey,NC,"North Carolina"
"34.0685270235, -102.829913123",Bailey,TX,"Texas"
"38.0335228018, -83.913088975",Montgomery,KY,"Kentucky"
"37.191593361, -89.3376041231",Alexander,IL,"Illinois"
"42.3558758962, -114.667148472",Twin Falls,ID,"Idaho"
"44.7162390791, -85.5522032462",Grand Traverse,MI,"Michigan"
"38.8665005829, -97.152702787",Dickinson,KS,"Kansas"
"35.6883600988, -99.6957077129",Roger Mills,OK,"Oklahoma"
"34.3951111298, -81.1212291623",Fairfield,SC,"South Carolina"
"17.9972184165, -66.4903715317",Juana D�az,PR,"Puerto Rico"
"39.9710617874, -103.201252881",Washington,CO,"Colorado"
"32.74369415, -101.431748795",Borden,TX,"Texas"
"39.7834476063, -96.0141016624",Nemaha,KS,"Kansas"
"38.446389504, -120.651115621",Amador,CA,"California"
"34.6466183905, -92.676575561",Saline,AR,"Arkansas"
"37.2381964095, -100.36618026",Meade,KS,"Kansas"
"48.2591824926, -107.913235675",Phillips,MT,"Montana"
"45.367151587, -97.6074090049",Day,SD,"South Dakota"
"40.7456599313, -84.9366547189",Adams,IN,"Indiana"
"30.6484687349, -93.343338993",Beauregard,LA,"Louisiana"
"31.8133256702, -95.6525471812",Anderson,TX,"Texas"
"38.0267183008, -77.3470467441",Caroline,VA,"Virginia"
"45.1719349421, -96.7676947106",Grant,SD,"South Dakota"
"40.31072723, -79.4669607014",Westmoreland,PA,"Pennsylvania"
"48.7751394251, -95.8108171586",Roseau,MN,"Minnesota"
"34.9649255862, -101.357404339",Armstrong,TX,"Texas"
"32.2476134122, -87.7895192944",Marengo,AL,"Alabama"
"34.4597729557, -85.8041426436",DeKalb,AL,"Alabama"
"44.8575139984, -72.9120265429",Franklin,VT,"Vermont"
"28.3215753001, -97.1595214632",Refugio,TX,"Texas"
"40.737682711, -93.7862814096",Decatur,IA,"Iowa"
"37.2088402055, -86.2386201495",Edmonson,KY,"Kentucky"
"39.6214732187, -78.6975385506",Allegany,MD,"Maryland"
"38.5417788857, -86.4950692821",Orange,IN,"Indiana"
"42.7341351105, -94.6787466122",Pocahontas,IA,"Iowa"
"34.0509558643, -93.1763674899",Clark,AR,"Arkansas"
"30.8974526088, -100.538546044",Schleicher,TX,"Texas"
"37.6477353374, -98.7395957092",Pratt,KS,"Kansas"
"37.7186360945, -76.8952824642",King and Queen,VA,"Virginia"
"39.2733468255, -88.2401981662",Cumberland,IL,"Illinois"
"38.6850699523, -85.7474680992",Scott,IN,"Indiana"
"35.6161390425, -95.3794738182",Muskogee,OK,"Oklahoma"
"32.777645813, -97.8050966636",Parker,TX,"Texas"
"31.752584831, -81.7457669756",Long,GA,"Georgia"
"41.9144142466, -85.5277446789",St. Joseph,MI,"Michigan"
"40.6598994131, -74.3081414246",Union,NJ,"New Jersey"
"41.7651474406, -73.7428630516",Dutchess,NY,"New York"
"43.7189289965, -108.442097151",Hot Springs,WY,"Wyoming"
"31.4951939674, -98.5954600939",Mills,TX,"Texas"
"31.3431998626, -93.8518024149",Sabine,TX,"Texas"
"43.5938619334, -90.8343823934",Vernon,WI,"Wisconsin"
"36.3019098987, -95.2308460091",Mayes,OK,"Oklahoma"
"43.411940562, -113.980147573",Blaine,ID,"Idaho"
"39.7621646287, -104.875801423",Denver,CO,"Colorado"
