Geo Point,NAME,STATE_NAME
"46.9801017563, -99.7800913745",Kidder,North Dakota
"40.7058005707, -76.2159548592",Schuylkill,Pennsylvania
"46.4472370802, -103.4598757",Slope,North Dakota
"32.5910175308, -88.1987896089",Sumter,Alabama
"37.5380074268, -77.405844847",Henrico,Virginia
"30.0581505603, -98.0310632636",Hays,Texas
"36.9919552301, -79.8810638666",Franklin,Virginia
"40.495294012, -78.7137032852",Cambria,Pennsylvania
"35.9025835959, -96.3708562265",Creek,Oklahoma
"41.5973844823, -85.8587552785",Elkhart,Indiana
"36.0408188808, -87.7756333583",Humphreys,Tennessee
"38.9160955531, -100.48290474",Gove,Kansas
"39.2507169303, -76.9311943444",Howard,Maryland
"31.8500445654, -103.048169055",Winkler,Texas
"43.6942207429, -101.628137211",Jackson,South Dakota
"30.0262964539, -90.7963157853",St. James,Louisiana
"38.8785834577, -77.1009715341",Arlington,Virginia
"34.9648839235, -100.270065923",Collingsworth,Texas
"33.2158995718, -97.6544621205",Wise,Texas
"33.0251331683, -83.5605241695",Jones,Georgia
"42.6800090555, -89.6022219559",Green,Wisconsin
"31.1986202778, -92.5331996257",Rapides,Louisiana
"37.8771285847, -91.7923648921",Phelps,Missouri
"46.3570765653, -96.4683496086",Wilkin,Minnesota
"39.6224801785, -90.8863042728",Pike,Illinois
"37.8213415755, -107.300311758",Hinsdale,Colorado
"34.316508267, -96.6605948986",Johnston,Oklahoma
"38.688812974, -84.0901906655",Bracken,Kentucky
"45.8484671945, -88.398113352",Florence,Wisconsin
"46.2646373267, -96.9482619139",Richland,North Dakota
"46.6737194276, -115.65690713",Clearwater,Idaho
"43.1933721852, -100.71843535",Todd,South Dakota
"43.3108677533, -97.1486602361",Turner,South Dakota
"43.2417469044, -75.4358401731",Oneida,New York
"42.1330537308, -104.965815501",Platte,Wyoming
"46.2398610144, -119.511127184",Benton,Washington
"29.6774585804, -90.0977653992",Jefferson,Louisiana
"37.7649390453, -75.7565570848",Accomack,Virginia
"43.0321563061, -85.549296283",Kent,Michigan
"37.9347459676, -121.271403235",San Joaquin,California
"39.7172646082, -75.1414130536",Gloucester,New Jersey
"40.7374323606, -94.6964147623",Taylor,Iowa
"38.6495781117, -88.9189811153",Marion,Illinois
"41.6370978319, -90.6232428034",Scott,Iowa
"41.5778862866, -96.6539833969",Dodge,Nebraska
"29.1678318425, -95.4342547974",Brazoria,Texas
"31.6022829517, -83.2763750394",Irwin,Georgia
"38.6327516348, -92.5830546608",Moniteau,Missouri
"35.7496106399, -81.7047784739",Burke,North Carolina
"42.3897291621, -96.0447949019",Woodbury,Iowa
"30.0438391148, -82.3714410129",Union,Florida
"34.8817246173, -83.4020764834",Rabun,Georgia
"57.6602871351, -153.749160002",Kodiak Island,Alaska
"38.2154382436, -85.1947770123",Shelby,Kentucky
"33.665806061, -80.2164049721",Clarendon,South Carolina
"36.3387382969, -94.2561015344",Benton,Arkansas
"32.2883800156, -85.1849624464",Russell,Alabama
"33.9622404194, -96.2597620936",Bryan,Oklahoma
"17.9791005078, -67.0428558452",Lajas,Puerto Rico
"32.4783131468, -92.1548701323",Ouachita,Louisiana
"33.0395904342, -115.365336962",Imperial,California
"34.0686230903, -102.351710486",Lamb,Texas
"44.4524547726, -116.784781333",Washington,Idaho
"44.0229951536, -96.2586448321",Pipestone,Minnesota
"46.8161762124, -116.711723179",Latah,Idaho
"47.6459064305, -114.089374334",Lake,Montana
"37.1933028033, -100.851287248",Seward,Kansas
"30.8636815475, -83.9193134094",Thomas,Georgia
"18.2247426881, -66.2218192621",Comerío,Puerto Rico
"34.6892815822, -81.6194154302",Union,South Carolina
"45.7791445679, -122.482577988",Clark,Washington
"38.696627674, -98.204730294",Ellsworth,Kansas
"31.482942855, -91.3534982605",Adams,Mississippi
"30.4401362441, -90.7279074417",Livingston,Louisiana
"39.3297243092, -104.929559461",Douglas,Colorado
"39.0996453445, -122.753183909",Lake,California
"31.5536748311, -82.4526850982",Bacon,Georgia
"40.9318279821, -90.2132382621",Knox,Illinois
"38.4820845404, -101.34735565",Wichita,Kansas
"42.3243507876, -88.4524199255",McHenry,Illinois
"41.1115978115, -102.333949943",Deuel,Nebraska
"33.5894557062, -91.720023319",Drew,Arkansas
"33.5543385118, -86.8963982424",Jefferson,Alabama
"34.854520662, -85.5045272078",Dade,Georgia
"40.8181139287, -90.925108658",Henderson,Illinois
"31.6225588057, -89.1687933116",Jones,Mississippi
"44.034587103, -94.0670290696",Blue Earth,Minnesota
"35.6169396312, -87.0770139545",Maury,Tennessee
"27.7313380332, -98.0898862446",Jim Wells,Texas
"39.416820119, -95.793663658",Jackson,Kansas
"43.6741782318, -96.7914365084",Minnehaha,South Dakota
"43.9878918655, -84.8478607548",Clare,Michigan
"41.1392969335, -74.6908006832",Sussex,New Jersey
"43.1073811968, -73.8639045541",Saratoga,New York
"40.2982423213, -110.42518446",Duchesne,Utah
"48.2689430235, -98.7201050468",Ramsey,North Dakota
"35.388366704, -85.7225823933",Grundy,Tennessee
"37.2666155974, -82.0360146573",Buchanan,Virginia
"32.3020349252, -92.5577401117",Jackson,Louisiana
"46.1101251059, -98.504704356",Dickey,North Dakota
"40.4308475737, -95.4280934716",Atchison,Missouri
"34.5302641047, -101.208593305",Briscoe,Texas
"35.1744060361, -98.3751581878",Caddo,Oklahoma
"43.661121629, -74.4973551336",Hamilton,New York
"38.6469784457, -94.3548163135",Cass,Missouri
"37.5722077541, -78.5287073251",Buckingham,Virginia
"36.3411216216, -76.1609504039",Camden,North Carolina
"40.0924597674, -105.35770567",Boulder,Colorado
"29.9121811706, -81.4098866827",St. Johns,Florida
"40.1139269766, -93.5653381974",Grundy,Missouri
"35.5832218368, -89.2838357978",Haywood,Tennessee
"46.7140170601, -85.564118869",Luce,Michigan
"43.3612746976, -72.2222293649",Sullivan,New Hampshire
"33.2704260085, -83.0006868923",Hancock,Georgia
"40.5218545215, -80.5738922207",Hancock,West Virginia
"18.3762890029, -67.1867288243",Aguada,Puerto Rico
"38.941491042, -91.4702087982",Montgomery,Missouri
"30.010805099, -95.9876533263",Waller,Texas
"34.9473737476, -92.9314699116",Perry,Arkansas
"14.946529427, 145.604845482",Tinian,Northern Mariana Islands
"39.4802974375, -97.6492819059",Cloud,Kansas
"40.1746293382, -88.9040887049",De Witt,Illinois
"39.3170652967, -78.614168492",Hampshire,West Virginia
"33.1738126593, -102.335196551",Terry,Texas
"34.5192808123, -82.6377509574",Anderson,South Carolina
"30.8626068236, -88.6440346093",George,Mississippi
"42.3658182043, -90.2125952059",Jo Daviess,Illinois
"28.7963514929, -96.971525279",Victoria,Texas
"40.1576395642, -85.011310408",Randolph,Indiana
"37.6804065048, -93.0236553896",Dallas,Missouri
"38.6488155619, -84.6246133807",Grant,Kentucky
"30.9224883015, -81.6363849358",Camden,Georgia
"46.932964277, -97.2480210132",Cass,North Dakota
"43.6776345435, -103.451555966",Custer,South Dakota
"48.2013321625, -102.355667862",Mountrail,North Dakota
"60.8490903436, -160.195267975",Bethel,Alaska
"40.4791367057, -94.4221022302",Worth,Missouri
"42.9622404458, -106.798493803",Natrona,Wyoming
"43.3564123717, -92.7890314515",Mitchell,Iowa
"31.6661684568, -91.8470716058",Catahoula,Louisiana
"44.9432516761, -113.933251642",Lemhi,Idaho
"31.8692373987, -90.448798677",Copiah,Mississippi
"58.7332560682, -156.981015248",Bristol Bay,Alaska
"38.3366204607, -112.127186525",Piute,Utah
"38.318172839, -83.0495338272",Carter,Kentucky
"43.0217229031, -83.7067110419",Genesee,Michigan
"29.9007722759, -91.0625868595",Assumption,Louisiana
"34.5387970384, -93.6595529416",Montgomery,Arkansas
"31.8072288628, -81.4562556854",Liberty,Georgia
"34.3728526138, -98.924242239",Tillman,Oklahoma
"40.2275253191, -85.3968993017",Delaware,Indiana
"18.2664113682, -65.9792691875",Gurabo,Puerto Rico
"37.0540793189, -88.71271926",McCracken,Kentucky
"30.8533433125, -90.0405268831",Washington,Louisiana
"40.183401621, -87.732815214",Vermilion,Illinois
"31.5640129586, -93.5546968685",Sabine,Louisiana
"30.792719766, -94.8300248619",Polk,Texas
"42.633442368, -77.1054588564",Yates,New York
"47.4909231926, -121.83595173",King,Washington
"43.9150098006, -121.228141798",Deschutes,Oregon
"42.170297478, -76.306316775",Tioga,New York
"43.2789221432, -96.721824276",Lincoln,South Dakota
"38.0140589617, -87.0077059131",Spencer,Indiana
"31.3231861567, -103.693167266",Reeves,Texas
"30.6650297247, -86.5921750794",Okaloosa,Florida
"36.0132038869, -82.1635815487",Mitchell,North Carolina
"34.1110028943, -97.8357913307",Jefferson,Oklahoma
"35.2562753346, -91.7455472673",White,Arkansas
"43.3109397092, -85.15248111",Montcalm,Michigan
"26.0992389901, -81.3809730552",Collier,Florida
"44.464696712, -72.1022211883",Caledonia,Vermont
"33.1879272437, -96.57240407",Collin,Texas
"27.1824778115, -82.3649735213",Sarasota,Florida
"45.4729404291, -84.492064415",Cheboygan,Michigan
"39.0888346851, -87.4146903866",Sullivan,Indiana
"37.1430626393, -78.051263729",Nottoway,Virginia
"33.7792058021, -88.0968988585",Lamar,Alabama
"36.941272036, -90.9623104086",Carter,Missouri
"30.1264602387, -90.4708835924",St. John the Baptist,Louisiana
"42.596069775, -84.8383148406",Eaton,Michigan
"59.8632076093, -140.381018617",Yakutat,Alaska
"40.1764957551, -99.4046440743",Harlan,Nebraska
"39.9607450135, -93.9854672168",Daviess,Missouri
"39.8940298185, -83.4001988278",Madison,Ohio
"44.4609805861, -73.0809205876",Chittenden,Vermont
"20.867735408, -156.617058801",Maui,Hawaii
"38.2368379381, -95.7341117812",Coffey,Kansas
"36.7961439421, -97.7861241175",Grant,Oklahoma
"31.2253196926, -84.1943088346",Mitchell,Georgia
"37.4002848554, -79.190856302",Lynchburg,Virginia
"29.8119497744, -103.251755856",Brewster,Texas
"18.2370904175, -66.9834149992",Las Marías,Puerto Rico
"31.445835936, -91.6400549956",Concordia,Louisiana
"31.704803053, -98.110725849",Hamilton,Texas
"38.2142048256, -95.2933285252",Anderson,Kansas
"32.2667019192, -90.4428211702",Hinds,Mississippi
"40.0969217077, -80.619057007",Ohio,West Virginia
"39.5604331495, -78.2577317099",Morgan,West Virginia
"43.29699417, -71.0288020158",Strafford,New Hampshire
"35.8376872526, -101.89292281",Moore,Texas
"38.981944957, -109.569833712",Grand,Utah
"35.5740321244, -90.6629400421",Poinsett,Arkansas
"30.3346942825, -97.7819489614",Travis,Texas
"36.7274816255, -85.1360135602",Clinton,Kentucky
"34.0705125102, -101.8268813",Hale,Texas
"32.0191127391, -89.1188598215",Jasper,Mississippi
"39.5598830033, -83.4560972785",Fayette,Ohio
"18.3286016876, -64.9670827857",St. Thomas,U.S. Virgin Islands
"43.9065519065, -91.1151957557",La Crosse,Wisconsin
"32.0922715486, -92.1166058761",Caldwell,Louisiana
"37.4780954961, -90.3450261596",Madison,Missouri
"33.5660908408, -82.8787644687",Taliaferro,Georgia
"39.8035392391, -74.9597543553",Camden,New Jersey
"35.8580358086, -82.7057582627",Madison,North Carolina
"45.5467908912, -122.414922836",Multnomah,Oregon
"38.0229965906, -81.7112126287",Boone,West Virginia
"37.3540523996, -82.9541313398",Knott,Kentucky
"43.6741733017, -95.1541129519",Jackson,Minnesota
"41.4722121302, -87.3763856",Lake,Indiana
"23.7186403965, -164.736740347",Honolulu,Hawaii
"39.1193028617, -105.717174716",Park,Colorado
"30.4982930281, -100.538187495",Sutton,Texas
"33.7212061505, -87.7388619701",Fayette,Alabama
"18.1831012969, -67.6050637583",Mayagüez,Puerto Rico
"17.9729540131, -66.261975661",Salinas,Puerto Rico
"43.7180588837, -99.0809353963",Brule,South Dakota
"40.9118486723, -79.9132708157",Butler,Pennsylvania
"37.0530460164, -89.5685146862",Scott,Missouri
"41.7461054437, -89.3003092504",Lee,Illinois
"29.8081801337, -98.2782455413",Comal,Texas
"43.0103267267, -76.5743582093",Cayuga,New York
"39.3514336872, -101.719980701",Sherman,Kansas
"40.8288491598, -81.8880189942",Wayne,Ohio
"36.2397743956, -121.308901554",Monterey,California
"39.9310397361, -85.3964353742",Henry,Indiana
"37.8015772072, -82.5132925147",Martin,Kentucky
"37.4192050035, -83.6831118762",Owsley,Kentucky
"39.0732871864, -113.10069891",Millard,Utah
"48.561754652, -111.024580148",Liberty,Montana
"39.9835107818, -94.8020598986",Andrew,Missouri
"39.4692968709, -79.6681619853",Preston,West Virginia
"44.4704611746, -88.9647928071",Waupaca,Wisconsin
"27.9026762041, -82.7395539464",Pinellas,Florida
"36.2311062795, -81.6964250718",Watauga,North Carolina
"39.0075029241, -78.8579227191",Hardy,West Virginia
"36.5320343549, -86.0072701421",Macon,Tennessee
"39.0415137637, -95.7565342577",Shawnee,Kansas
"29.8317429384, -99.8221669212",Real,Texas
"42.9145713002, -96.9756376237",Clay,South Dakota
"39.1329338744, -80.0030288847",Barbour,West Virginia
"35.695981462, -85.4526142035",Van Buren,Tennessee
"40.74316347, -92.8686104167",Appanoose,Iowa
"30.5988510952, -92.0058568609",St. Landry,Louisiana
"42.8528477813, -77.2998210492",Ontario,New York
"33.9498610997, -97.2441230299",Love,Oklahoma
"41.8877674933, -84.5929278019",Hillsdale,Michigan
"42.1769034689, -98.0666853094",Antelope,Nebraska
"41.0418321081, -86.6987792624",Pulaski,Indiana
"35.117685821, -77.082003837",Craven,North Carolina
"39.1962111616, -86.2273748048",Brown,Indiana
"37.1936094363, -107.048288324",Archuleta,Colorado
"40.9181829168, -75.7088216052",Carbon,Pennsylvania
"36.1107306366, -82.432342828",Unicoi,Tennessee
"34.9312465729, -81.9908274743",Spartanburg,South Carolina
"42.3654992437, -123.555497668",Josephine,Oregon
"39.0001785652, -89.0241202321",Fayette,Illinois
"31.5514336788, -81.9167587358",Wayne,Georgia
"47.8692071189, -120.618973477",Chelan,Washington
"35.2792789622, -82.1696779265",Polk,North Carolina
"39.9198995806, -79.6473693491",Fayette,Pennsylvania
"18.287078989, -67.1315302779",Añasco,Puerto Rico
"39.785156359, -98.7854727927",Smith,Kansas
"32.0554496236, -93.7372773737",De Soto,Louisiana
"48.4701446298, -118.516586208",Ferry,Washington
"35.662042354, -81.2150705598",Catawba,North Carolina
"32.5801941764, -93.8823968489",Caddo,Louisiana
"35.1504672096, -83.4221767088",Macon,North Carolina
"36.6781704977, -88.9762156953",Hickman,Kentucky
"41.3440027805, -88.8859379256",LaSalle,Illinois
"42.7511742879, -87.6960810134",Racine,Wisconsin
"39.2023794705, -106.344837734",Lake,Colorado
"37.2324840341, -121.696278854",Santa Clara,California
"32.8250434949, -79.896819219",Charleston,South Carolina
"39.4149780091, -83.808378857",Clinton,Ohio
"37.5825228172, -106.38321036",Rio Grande,Colorado
"34.9883574887, -80.5307400446",Union,North Carolina
"35.1863303424, -91.2430822004",Woodruff,Arkansas
"47.0454432493, -110.266046893",Judith Basin,Montana
"18.4572380901, -66.1905835491",Toa Baja,Puerto Rico
"36.5095802749, -106.693083681",Rio Arriba,New Mexico
"43.8195818941, -89.398748852",Marquette,Wisconsin
"48.5631854705, -122.977512444",San Juan,Washington
"39.8575436237, -105.522621196",Gilpin,Colorado
"39.4640664935, -78.0275428663",Berkeley,West Virginia
"32.7924711254, -81.9635320121",Jenkins,Georgia
"30.1956117481, -82.9914923725",Suwannee,Florida
"17.9585899206, -66.041855295",Arroyo,Puerto Rico
"38.9969300555, -85.6280646001",Jennings,Indiana
"42.2500701189, -73.6318704984",Columbia,New York
"42.5814260739, -116.169968363",Owyhee,Idaho
"44.6737588538, -97.1883336931",Hamlin,South Dakota
"37.7713611083, -81.2486346747",Raleigh,West Virginia
"41.9154003329, -85.9934577475",Cass,Michigan
"32.7534965705, -89.1175728285",Neshoba,Mississippi
"40.7880635936, -89.7599800409",Peoria,Illinois
"46.0126176925, -94.2684153059",Morrison,Minnesota
"35.3736416751, -95.6667999353",McIntosh,Oklahoma
"41.2185070628, -91.2596183012",Louisa,Iowa
"43.1138468547, -74.4221748142",Fulton,New York
"29.6346233871, -91.4729263457",St. Mary,Louisiana
"44.2421397159, -94.7275713188",Brown,Minnesota
"38.0423908286, -84.7436031459",Woodford,Kentucky
"43.9346374164, -110.589809669",Teton,Wyoming
"46.716058182, -101.281118786",Morton,North Dakota
"35.611177887, -82.5301070587",Buncombe,North Carolina
"34.0807261331, -99.2410547627",Wilbarger,Texas
"35.843213981, -77.109232267",Martin,North Carolina
"39.7736200492, -87.2063672164",Parke,Indiana
"42.7745872458, -92.3180548339",Bremer,Iowa
"33.1134825704, -94.7326503668",Morris,Texas
"44.0309090144, -73.1409413698",Addison,Vermont
"38.0371780097, -93.775975762",St. Clair,Missouri
"43.0023986959, -114.138200808",Lincoln,Idaho
"35.6030197595, -88.108772783",Decatur,Tennessee
"46.4325011338, -102.460280406",Hettinger,North Dakota
"-11.0543869937, -171.074929617",Swains Island,American Samoa
"38.8411628915, -86.4834511309",Lawrence,Indiana
"36.9905417852, -85.6292510918",Metcalfe,Kentucky
"36.2114502716, -89.7853789263",Pemiscot,Missouri
"30.7177158024, -99.2261274236",Mason,Texas
"38.1459486608, -82.4269495914",Wayne,West Virginia
"41.916402826, -96.787400407",Cuming,Nebraska
"33.2690858673, -85.8605470841",Clay,Alabama
"34.263162689, -85.2142786499",Floyd,Georgia
"42.3911118186, -96.564513018",Dakota,Nebraska
"38.5086167769, -81.9089929263",Putnam,West Virginia
"32.3583825945, -84.0424794131",Macon,Georgia
"35.9530379334, -81.5464366451",Caldwell,North Carolina
"38.4813047182, -100.466398449",Lane,Kansas
"36.0360299243, -78.8765926949",Durham,North Carolina
"47.1224429081, -112.390455011",Lewis and Clark,Montana
"36.3920428566, -86.1567527604",Trousdale,Tennessee
"26.1518560378, -80.4558842537",Broward,Florida
"32.3270730707, -98.8323222504",Eastland,Texas
"41.1166208296, -84.5801945588",Paulding,Ohio
"40.7352022993, -94.2439719124",Ringgold,Iowa
"41.1281451272, -78.9994214565",Jefferson,Pennsylvania
"44.0663458318, -98.6296749711",Jerauld,South Dakota
"38.5388085859, -118.435214254",Mineral,Nevada
"36.835513749, -94.810429621",Ottawa,Oklahoma
"35.486983815, -76.8453144055",Beaufort,North Carolina
"34.6519495513, -90.3754987097",Tunica,Mississippi
"39.2059705721, -85.8976029732",Bartholomew,Indiana
"34.5767017575, -93.150399652",Garland,Arkansas
"43.9049970086, -107.68286072",Washakie,Wyoming
"48.2452683995, -93.7833663013",Koochiching,Minnesota
"31.3687302289, -102.043034893",Upton,Texas
"37.7597150131, -122.693975573",San Francisco,California
"39.6302838888, -80.0465441583",Monongalia,West Virginia
"34.965857001, -101.896944529",Randall,Texas
"39.1424974869, -92.6962654763",Howard,Missouri
"30.4060343343, -85.1972071433",Calhoun,Florida
"44.3695852597, -97.491476123",Kingsbury,South Dakota
"34.0724245507, -101.303234519",Floyd,Texas
"44.4888787662, -122.534995075",Linn,Oregon
"35.4012758182, -101.894004898",Potter,Texas
"36.2927208493, -82.1274783436",Carter,Tennessee
"40.7321421632, -73.585536665",Nassau,New York
"36.0766050343, -81.9226013745",Avery,North Carolina
"44.8895880248, -116.453882862",Adams,Idaho
"38.0276014047, -119.95475358",Tuolumne,California
"18.1720935702, -66.9422835125",Maricao,Puerto Rico
"40.1332239754, -84.6193191365",Darke,Ohio
"37.3785013178, -81.653583786",McDowell,West Virginia
"41.3488242868, -72.8998576911",New Haven,Connecticut
"42.6712233677, -89.0715652079",Rock,Wisconsin
"43.4913425333, -83.4398685744",Tuscola,Michigan
"35.7639016515, -90.0541660119",Mississippi,Arkansas
"33.8922415035, -88.4804669083",Monroe,Mississippi
"34.5303849906, -101.735026846",Swisher,Texas
"38.7787375794, -120.524649929",El Dorado,California
"36.4449435708, -76.7005266521",Gates,North Carolina
"48.77230295, -98.464838016",Cavalier,North Dakota
"28.8678175883, -99.1082667829",Frio,Texas
"43.2974962568, -71.6802764616",Merrimack,New Hampshire
"32.3968141786, -81.7431781429",Bulloch,Georgia
"34.2254421511, -89.0374096749",Pontotoc,Mississippi
"30.7882970504, -98.1824471655",Burnet,Texas
"32.0784621843, -84.8352023744",Stewart,Georgia
"34.901372384, -87.6539980067",Lauderdale,Alabama
"36.8590007836, -76.3567086184",Portsmouth,Virginia
"33.6745577167, -85.5187680028",Cleburne,Alabama
"35.8938381553, -86.8986535599",Williamson,Tennessee
"39.9735467174, -90.247375054",Cass,Illinois
"43.9891394613, -115.730322485",Boise,Idaho
"47.3529575649, -115.892435463",Shoshone,Idaho
"42.1212370657, -91.131465421",Jones,Iowa
"31.4318270699, -85.6110368183",Dale,Alabama
"40.887287897, -109.507612097",Daggett,Utah
"34.8633405971, -104.790631134",Guadalupe,New Mexico
"38.0228983556, -78.5566760673",Albemarle,Virginia
"31.9736926021, -90.9118133348",Claiborne,Mississippi
"32.8624049426, -85.7975022448",Tallapoosa,Alabama
"33.616489499, -99.2135151435",Baylor,Texas
"45.934046167, -96.0121840981",Grant,Minnesota
"37.5073151069, -94.8518113711",Crawford,Kansas
"42.9152915059, -71.7160824662",Hillsborough,New Hampshire
"27.7350347565, -97.516253851",Nueces,Texas
"42.7110535518, -73.5097121399",Rensselaer,New York
"34.5998564246, -112.553944833",Yavapai,Arizona
"40.8620042241, -74.5445106674",Morris,New Jersey
"40.2106416142, -93.1115222539",Sullivan,Missouri
"32.7463149294, -100.916407078",Scurry,Texas
"37.2355230437, -99.8203076918",Clark,Kansas
"43.9906739447, -84.3882463136",Gladwin,Michigan
"34.6866819092, -80.7054233818",Lancaster,South Carolina
"40.9596717781, -74.0742255725",Bergen,New Jersey
"18.3969534214, -65.9687553171",Carolina,Puerto Rico
"38.3243487435, -110.903793031",Wayne,Utah
"38.7199480156, -87.7267298383",Lawrence,Illinois
"40.1400890018, -88.1991706674",Champaign,Illinois
"36.1210986495, -95.9414756124",Tulsa,Oklahoma
"39.7659588693, -81.4555606055",Noble,Ohio
"41.4839220534, -91.1127562492",Muscatine,Iowa
"38.9240617743, -80.8570836304",Gilmer,West Virginia
"34.2799867489, -88.3613228409",Itawamba,Mississippi
"44.0272987421, -69.015547485",Knox,Maine
"37.2006875346, -106.191627951",Conejos,Colorado
"30.4634147938, -91.3127466677",West Baton Rouge,Louisiana
"36.7018432696, -76.6340460041",Suffolk,Virginia
"39.6017802193, -94.4045940298",Clinton,Missouri
"40.2993893945, -83.3715754728",Union,Ohio
"32.3644009947, -91.2425796995",Madison,Louisiana
"42.59926192, -97.252401002",Cedar,Nebraska
"39.8931762515, -94.404709492",DeKalb,Missouri
"38.7478811299, -77.4838087142",Manassas,Virginia
"18.3686639331, -65.7121531688",Luquillo,Puerto Rico
"41.6846965026, -80.1062776173",Crawford,Pennsylvania
"36.2171519061, -83.2666627121",Hamblen,Tennessee
"33.6076426857, -102.343197183",Hockley,Texas
"32.1623552365, -94.3056398565",Panola,Texas
"38.9532912889, -96.2050045391",Wabaunsee,Kansas
"39.4688295112, -74.6337304316",Atlantic,New Jersey
"44.1106889273, -87.5123716853",Manitowoc,Wisconsin
"30.1213082966, -93.8938981104",Orange,Texas
"41.1676828401, -81.1974037386",Portage,Ohio
"27.0433971368, -98.6973050685",Jim Hogg,Texas
"33.7715468713, -84.226432416",DeKalb,Georgia
"26.3967284864, -98.1810871979",Hidalgo,Texas
"45.4190045389, -119.584275031",Morrow,Oregon
"46.0706237641, -94.8975993632",Todd,Minnesota
"43.7841402516, -111.659188485",Madison,Idaho
"37.1041534526, -85.2806497629",Adair,Kentucky
"67.0081724432, -160.006978537",Northwest Arctic,Alaska
"36.7888025423, -99.6674010729",Harper,Oklahoma
"32.7413905566, -90.9892124114",Issaquena,Mississippi
"33.6672620503, -95.5712007054",Lamar,Texas
"37.7786161815, -79.9867558926",Covington,Virginia
"32.9043665122, -111.344739896",Pinal,Arizona
"18.472020962, -66.2620306809",Dorado,Puerto Rico
"35.9798606621, -85.832751654",DeKalb,Tennessee
"40.9404610588, -72.685241262",Suffolk,New York
"34.8807714578, -88.5802645599",Alcorn,Mississippi
"40.5244687103, -98.5012089617",Adams,Nebraska
"35.5701227411, -93.4598811569",Johnson,Arkansas
"31.773206868, -99.4536376507",Coleman,Texas
"43.759429876, -111.207614545",Teton,Idaho
"42.6936561133, -112.840655966",Power,Idaho
"42.6001764292, -73.973558571",Albany,New York
"41.4667862464, -72.1065129033",New London,Connecticut
"37.2779522735, -105.428249706",Costilla,Colorado
"34.6020603325, -79.6787226224",Marlboro,South Carolina
"34.8612598084, -76.5357430669",Carteret,North Carolina
"43.0600413474, -92.3176637461",Chickasaw,Iowa
"43.0818860731, -93.7342722978",Hancock,Iowa
"42.4688224327, -90.8825218504",Dubuque,Iowa
"42.9723307203, -105.507062664",Converse,Wyoming
"40.4169344997, -77.9812075394",Huntingdon,Pennsylvania
"40.0065552677, -78.4903171166",Bedford,Pennsylvania
"48.3581259624, -96.3684743899",Marshall,Minnesota
"41.0893204311, -111.573150356",Morgan,Utah
"47.9737829027, -94.9376544511",Beltrami,Minnesota
"41.3887747357, -70.6987715777",Dukes,Massachusetts
"38.8613737904, -107.862876811",Delta,Colorado
"32.1547500095, -86.6501076967",Lowndes,Alabama
"40.6506935615, -123.112627727",Trinity,California
"32.3050356596, -102.637815121",Andrews,Texas
"36.3040698262, -78.6527194252",Granville,North Carolina
"48.2951265514, -114.049673744",Flathead,Montana
"40.851990777, -76.7093216245",Northumberland,Pennsylvania
"45.3102250802, -118.008777581",Union,Oregon
"34.9163840445, -98.9809214634",Kiowa,Oklahoma
"38.181330775, -99.2367293489",Pawnee,Kansas
"39.1146453374, -94.7644784215",Wyandotte,Kansas
"63.8762960012, -143.211992263",Southeast Fairbanks,Alaska
"41.6841906978, -83.4682747823",Lucas,Ohio
"45.9452167902, -93.2934250568",Kanabec,Minnesota
"44.6445874689, -86.3006262039",Benzie,Michigan
"44.4125964168, -96.2670873079",Lincoln,Minnesota
"32.0466488616, -84.5510526557",Webster,Georgia
"47.6747883901, -115.133309958",Sanders,Montana
"42.7331189884, -93.7351436616",Wright,Iowa
"46.9496014257, -94.3253505738",Cass,Minnesota
"32.7803142142, -90.3964479749",Yazoo,Mississippi
"43.0640850193, -118.96788861",Harney,Oregon
"44.9778528358, -97.1886184207",Codington,South Dakota
"43.1949168271, -101.663989111",Bennett,South Dakota
"38.7491001783, -76.1786170603",Talbot,Maryland
"33.7005398883, -94.2343408793",Little River,Arkansas
"37.2692738291, -80.0679899739",Roanoke,Virginia
"38.292414567, -86.4517083941",Crawford,Indiana
"18.1737088701, -66.160927935",Cidra,Puerto Rico
"29.9855183221, -83.1810673054",Lafayette,Florida
"30.7154778208, -104.140019787",Jeff Davis,Texas
"35.9254374123, -83.121183014",Cocke,Tennessee
"36.5236457051, -83.2218260273",Hancock,Tennessee
"39.0224214624, -81.3786238259",Wirt,West Virginia
"40.2121076763, -94.4099168493",Gentry,Missouri
"36.0656302022, -76.9667121404",Bertie,North Carolina
"43.9100683718, -82.8555082084",Huron,Michigan
"36.8063197395, -87.8733713765",Trigg,Kentucky
"31.1531879718, -85.3025273835",Houston,Alabama
"37.4553667663, -84.6608453633",Lincoln,Kentucky
"39.2357647667, -95.383448733",Jefferson,Kansas
"29.7564998487, -91.7630555512",Iberia,Louisiana
"31.704894074, -96.1490922947",Freestone,Texas
"39.301369579, -120.768752113",Nevada,California
"30.7439606074, -94.0250850358",Jasper,Texas
"41.3574164267, -83.14391569",Sandusky,Ohio
"38.1593008022, -79.0611168206",Staunton,Virginia
"39.754609342, -84.2906502039",Montgomery,Ohio
"43.5812561668, -100.760002796",Mellette,South Dakota
"34.7622655092, -89.503056435",Marshall,Mississippi
"37.5588848204, -98.1363325923",Kingman,Kansas
"43.3253855625, -77.0482433004",Wayne,New York
"38.7024099657, -87.0720684602",Daviess,Indiana
