State of Residence,County of Residence,Country of Birth,Admissions,latitude,longitude
California,Kern,India,343.0,35.3428473738,-118.729900424
California,Kern,"Korea, South",4.0,35.3428473738,-118.729900424
California,Kern,Mexico,1241.0,35.3428473738,-118.729900424
California,Kern,Nigeria,11.0,35.3428473738,-118.729900424
California,Kern,Pakistan,23.0,35.3428473738,-118.729900424
California,Kern,Peru,4.0,35.3428473738,-118.729900424
California,Kern,Philippines,198.0,35.3428473738,-118.729900424
California,Kern,Russia,6.0,35.3428473738,-118.729900424
California,Kern,Saudi Arabia,4.0,35.3428473738,-118.729900424
California,Kern,Spain,6.0,35.3428473738,-118.729900424
California,Kern,Syria,22.0,35.3428473738,-118.729900424
California,Kern,Thailand,5.0,35.3428473738,-118.729900424
California,Kern,United Kingdom,8.0,35.3428473738,-118.729900424
California,Kern,Unknown,4.0,35.3428473738,-118.729900424
California,Kern,Venezuela,4.0,35.3428473738,-118.729900424
California,Kern,Vietnam,46.0,35.3428473738,-118.729900424
California,Kern,Yemen,71.0,35.3428473738,-118.729900424
California,Los Angeles,Afghanistan,210.0,34.1979978627,-118.26101385
California,Los Angeles,Albania,26.0,34.1979978627,-118.26101385
California,Los Angeles,Algeria,21.0,34.1979978627,-118.26101385
California,Los Angeles,Argentina,147.0,34.1979978627,-118.26101385000001
California,Los Angeles,Armenia,2284.0,34.1979978627,-118.26101384999998
California,Los Angeles,Australia,370.0,34.1979978627,-118.26101385000001
California,Los Angeles,Austria,35.0,34.1979978627,-118.26101385
California,Los Angeles,Azerbaijan,110.0,34.1979978627,-118.26101385
California,Los Angeles,Bangladesh,439.0,34.1979978627,-118.26101384999998
California,Los Angeles,Belarus,94.0,34.1979978627,-118.26101385
California,Los Angeles,Belgium,27.0,34.1979978627,-118.26101385
California,Los Angeles,Belize,185.0,34.1979978627,-118.26101385000001
California,Los Angeles,Bolivia,28.0,34.1979978627,-118.26101385
California,Los Angeles,Brazil,518.0,34.1979978627,-118.26101384999998
California,Los Angeles,Bulgaria,63.0,34.1979978627,-118.26101385
California,Los Angeles,Burma,188.0,34.1979978627,-118.26101385000001
California,Los Angeles,Cambodia,285.0,34.1979978627,-118.26101385
California,Los Angeles,Cameroon,85.0,34.1979978627,-118.26101385000001
California,Los Angeles,Canada,546.0,34.1979978627,-118.26101384999998
California,Los Angeles,Chile,59.0,34.1979978627,-118.26101385
California,Los Angeles,"China, People's Republic",7535.0,34.1979978627,-118.26101384999998
California,Los Angeles,Colombia,393.0,34.1979978627,-118.26101384999998
California,Los Angeles,"Congo, Democratic Republic",22.0,34.1979978627,-118.26101385
California,Los Angeles,Costa Rica,54.0,34.1979978627,-118.26101385
California,Los Angeles,Cote d'Ivoire,7.0,34.1979978627,-118.26101385
California,Los Angeles,Croatia,15.0,34.1979978627,-118.26101385
California,Los Angeles,Cuba,134.0,34.1979978627,-118.26101385
California,Los Angeles,Cyprus,6.0,34.1979978627,-118.26101385
California,Los Angeles,Czechia,24.0,34.1979978627,-118.26101385
California,Los Angeles,Denmark,25.0,34.1979978627,-118.26101385
California,Los Angeles,Dominican Republic,63.0,34.1979978627,-118.26101385
California,Los Angeles,Ecuador,190.0,34.1979978627,-118.26101385
California,Los Angeles,Egypt,432.0,34.1979978627,-118.26101384999998
California,Los Angeles,El Salvador,4801.0,34.1979978627,-118.26101385
California,Los Angeles,Eritrea,18.0,34.1979978627,-118.26101385
California,Los Angeles,Estonia,5.0,34.1979978627,-118.26101385
California,Los Angeles,Ethiopia,164.0,34.1979978627,-118.26101385000001
California,Los Angeles,Fiji,27.0,34.1979978627,-118.26101385
California,Los Angeles,Finland,22.0,34.1979978627,-118.26101385
California,Los Angeles,France,347.0,34.1979978627,-118.26101385
California,Los Angeles,Gambia,7.0,34.1979978627,-118.26101385
California,Los Angeles,Georgia,90.0,34.1979978627,-118.26101385
California,Los Angeles,Germany,225.0,34.1979978627,-118.26101385000001
California,Los Angeles,Ghana,60.0,34.1979978627,-118.26101385
California,Los Angeles,Greece,34.0,34.1979978627,-118.26101385
California,Los Angeles,Guatemala,2065.0,34.1979978627,-118.26101384999998
California,Los Angeles,Guinea,4.0,34.1979978627,-118.26101385
California,Los Angeles,Guyana,5.0,34.1979978627,-118.26101385
California,Los Angeles,Haiti,19.0,34.1979978627,-118.26101385
California,Los Angeles,Honduras,1148.0,34.1979978627,-118.26101384999998
California,Los Angeles,Hong Kong,258.0,34.1979978627,-118.26101384999998
California,Los Angeles,Hungary,49.0,34.1979978627,-118.26101385
California,Los Angeles,India,1105.0,34.1979978627,-118.26101384999997
California,Los Angeles,Indonesia,168.0,34.1979978627,-118.26101385
California,Los Angeles,Iran,1187.0,34.1979978627,-118.26101384999998
California,Los Angeles,Iraq,75.0,34.1979978627,-118.26101385
California,Los Angeles,Ireland,40.0,34.1979978627,-118.26101385
California,Los Angeles,Israel,417.0,34.1979978627,-118.26101385
California,Los Angeles,Italy,223.0,34.1979978627,-118.26101385
California,Los Angeles,Jamaica,100.0,34.1979978627,-118.26101385
California,Los Angeles,Japan,601.0,34.1979978627,-118.26101384999998
California,Los Angeles,Jordan,101.0,34.1979978627,-118.26101385000001
California,Los Angeles,Kazakhstan,79.0,34.1979978627,-118.26101385
California,Los Angeles,Kenya,35.0,34.1979978627,-118.26101385
California,Los Angeles,"Korea, South",2761.0,34.1979978627,-118.26101384999997
California,Los Angeles,Kuwait,40.0,34.1979978627,-118.26101385
California,Los Angeles,Kyrgyzstan,30.0,34.1979978627,-118.26101385
California,Los Angeles,Laos,5.0,34.1979978627,-118.26101385
California,Los Angeles,Latvia,12.0,34.1979978627,-118.26101385
California,Los Angeles,Lebanon,220.0,34.1979978627,-118.26101384999998
California,Los Angeles,Liberia,6.0,34.1979978627,-118.26101385
California,Los Angeles,Libya,10.0,34.1979978627,-118.26101385
California,Los Angeles,Lithuania,27.0,34.1979978627,-118.26101385
California,Los Angeles,Macau,8.0,34.1979978627,-118.26101385
California,Los Angeles,Malaysia,68.0,34.1979978627,-118.26101385000001
California,Los Angeles,Mexico,12829.0,34.1979978627,-118.26101384999997
California,Los Angeles,Moldova,46.0,34.1979978627,-118.26101385
California,Los Angeles,Mongolia,46.0,34.1979978627,-118.26101385
California,Los Angeles,Montenegro,6.0,34.1979978627,-118.26101385
California,Los Angeles,Morocco,69.0,34.1979978627,-118.26101385
California,Los Angeles,Nepal,193.0,34.1979978627,-118.26101385
California,Los Angeles,Netherlands,40.0,34.1979978627,-118.26101385
California,Los Angeles,New Zealand,67.0,34.1979978627,-118.26101385
California,Los Angeles,Nicaragua,264.0,34.1979978627,-118.26101385
California,Los Angeles,Nigeria,427.0,34.1979978627,-118.26101385
California,Los Angeles,North Macedonia (formerly Macedonia),6.0,34.1979978627,-118.26101385
California,Los Angeles,Norway,15.0,34.1979978627,-118.26101385
California,Los Angeles,Pakistan,195.0,34.1979978627,-118.26101385
California,Los Angeles,Panama,17.0,34.1979978627,-118.26101385
California,Los Angeles,Paraguay,6.0,34.1979978627,-118.26101385
California,Los Angeles,Peru,449.0,34.1979978627,-118.26101385
California,Los Angeles,Philippines,4258.0,34.1979978627,-118.26101384999997
California,Los Angeles,Poland,103.0,34.1979978627,-118.26101385
California,Los Angeles,Portugal,11.0,34.1979978627,-118.26101385
California,Los Angeles,Qatar,5.0,34.1979978627,-118.26101385
California,Los Angeles,Romania,84.0,34.1979978627,-118.26101385
California,Los Angeles,Russia,800.0,34.1979978627,-118.26101384999998
California,Los Angeles,Saint Lucia,4.0,34.1979978627,-118.26101385
California,Los Angeles,Samoa,14.0,34.1979978627,-118.26101385
California,Los Angeles,Saudi Arabia,70.0,34.1979978627,-118.26101385000001
California,Los Angeles,Senegal,5.0,34.1979978627,-118.26101385
California,Los Angeles,Serbia,52.0,34.1979978627,-118.26101385
California,Los Angeles,Sierra Leone,15.0,34.1979978627,-118.26101385
California,Los Angeles,Singapore,33.0,34.1979978627,-118.26101385
California,Los Angeles,Slovakia,7.0,34.1979978627,-118.26101385
California,Los Angeles,South Africa,110.0,34.1979978627,-118.26101385
California,Los Angeles,Soviet Union (former),105.0,34.1979978627,-118.26101385
California,Los Angeles,Spain,138.0,34.1979978627,-118.26101385
California,Los Angeles,Sri Lanka,137.0,34.1979978627,-118.26101385000001
California,Los Angeles,Sudan,36.0,34.1979978627,-118.26101385
California,Los Angeles,Sweden,122.0,34.1979978627,-118.26101385
California,Los Angeles,Switzerland,40.0,34.1979978627,-118.26101385
California,Los Angeles,Syria,222.0,34.1979978627,-118.26101385
California,Los Angeles,Taiwan,792.0,34.1979978627,-118.26101384999998
California,Los Angeles,Tajikistan,16.0,34.1979978627,-118.26101385
California,Los Angeles,Tanzania,4.0,34.1979978627,-118.26101385
California,Los Angeles,Thailand,465.0,34.1979978627,-118.26101384999998
California,Los Angeles,Tonga,4.0,34.1979978627,-118.26101385
California,Los Angeles,Trinidad and Tobago,18.0,34.1979978627,-118.26101385
California,Los Angeles,Tunisia,39.0,34.1979978627,-118.26101385
California,Los Angeles,Turkey,230.0,34.1979978627,-118.26101385
California,Los Angeles,Turkmenistan,6.0,34.1979978627,-118.26101385
California,Los Angeles,Uganda,84.0,34.1979978627,-118.26101385
California,Los Angeles,Ukraine,355.0,34.1979978627,-118.26101385
California,Los Angeles,United Arab Emirates,26.0,34.1979978627,-118.26101385
California,Los Angeles,United Kingdom,702.0,34.1979978627,-118.26101384999998
California,Los Angeles,United States,8.0,34.1979978627,-118.26101385
California,Los Angeles,Unknown,12.0,34.1979978627,-118.26101385
California,Los Angeles,Uruguay,18.0,34.1979978627,-118.26101385
California,Los Angeles,Uzbekistan,51.0,34.1979978627,-118.26101385
California,Los Angeles,Venezuela,171.0,34.1979978627,-118.26101385
California,Los Angeles,Vietnam,1676.0,34.1979978627,-118.26101384999998
California,Los Angeles,Zimbabwe,5.0,34.1979978627,-118.26101385
California,Marin,Australia,13.0,38.05518334,-122.748858563
California,Marin,Brazil,21.0,38.05518334,-122.748858563
California,Marin,Canada,8.0,38.05518334,-122.748858563
California,Marin,"China, People's Republic",49.0,38.05518334,-122.748858563
California,Marin,El Salvador,54.0,38.05518333999999,-122.748858563
California,Marin,France,12.0,38.05518334,-122.748858563
California,Marin,Guatemala,121.0,38.05518333999999,-122.748858563
California,Marin,Honduras,4.0,38.05518334,-122.748858563
California,Marin,Hong Kong,4.0,38.05518334,-122.748858563
California,Marin,India,25.0,38.05518334,-122.748858563
California,Marin,Jordan,4.0,38.05518334,-122.748858563
California,Marin,"Korea, South",4.0,38.05518334,-122.748858563
California,Marin,Mexico,119.0,38.05518333999999,-122.74885856299997
California,Marin,Peru,8.0,38.05518334,-122.748858563
California,Marin,Philippines,19.0,38.05518334,-122.748858563
California,Marin,Poland,4.0,38.05518334,-122.748858563
California,Marin,Russia,5.0,38.05518334,-122.748858563
California,Marin,Serbia,4.0,38.05518334,-122.748858563
California,Marin,South Africa,4.0,38.05518334,-122.748858563
California,Marin,United Kingdom,44.0,38.05518334,-122.748858563
California,Marin,Vietnam,14.0,38.05518334,-122.748858563
California,Merced,Afghanistan,6.0,37.191870471,-120.717688
California,Merced,"China, People's Republic",5.0,37.191870471,-120.717688
California,Merced,El Salvador,6.0,37.191870471,-120.717688
California,Merced,Guatemala,7.0,37.191870471,-120.717688
California,Merced,India,116.0,37.191870471,-120.717688
California,Merced,Laos,7.0,37.191870471,-120.717688
California,Merced,Mexico,504.0,37.19187047100001,-120.71768799999998
California,Merced,Pakistan,5.0,37.191870471,-120.717688
California,Merced,Philippines,22.0,37.191870471,-120.717688
California,Merced,Portugal,4.0,37.191870471,-120.717688
California,Monterey,Afghanistan,4.0,36.2397743956,-121.308901554
California,Monterey,Burma,4.0,36.2397743956,-121.308901554
California,Monterey,Cambodia,5.0,36.2397743956,-121.308901554
California,Monterey,Canada,5.0,36.2397743956,-121.308901554
California,Monterey,"China, People's Republic",25.0,36.2397743956,-121.308901554
California,Monterey,Egypt,11.0,36.2397743956,-121.308901554
California,Monterey,El Salvador,70.0,36.2397743956,-121.308901554
California,Monterey,France,4.0,36.2397743956,-121.308901554
California,Monterey,Guyana,4.0,36.2397743956,-121.308901554
California,Monterey,Honduras,4.0,36.2397743956,-121.308901554
California,Monterey,India,32.0,36.2397743956,-121.308901554
California,Monterey,"Korea, South",8.0,36.2397743956,-121.308901554
California,Monterey,Mexico,693.0,36.2397743956,-121.308901554
California,Monterey,Nepal,5.0,36.2397743956,-121.308901554
California,Monterey,Pakistan,8.0,36.2397743956,-121.308901554
California,Monterey,Peru,5.0,36.2397743956,-121.308901554
California,Monterey,Philippines,114.0,36.2397743956,-121.30890155400002
California,Monterey,Sudan,15.0,36.2397743956,-121.308901554
California,Monterey,Syria,6.0,36.2397743956,-121.308901554
California,Monterey,Taiwan,5.0,36.2397743956,-121.308901554
California,Monterey,Vietnam,28.0,36.2397743956,-121.308901554
California,Monterey,Yemen,13.0,36.2397743956,-121.308901554
California,Orange,Afghanistan,80.0,33.6769134328,-117.77614282200001
California,Orange,Algeria,4.0,33.6769134328,-117.77614282200001
California,Orange,Argentina,39.0,33.6769134328,-117.77614282200003
California,Orange,Australia,38.0,33.6769134328,-117.77614282200001
California,Orange,Austria,10.0,33.6769134328,-117.77614282200001
California,Orange,Azerbaijan,10.0,33.6769134328,-117.77614282200001
California,Orange,Bangladesh,68.0,33.6769134328,-117.77614282200001
California,Orange,Belarus,14.0,33.6769134328,-117.77614282200001
California,Orange,Belgium,6.0,33.6769134328,-117.77614282200001
California,Orange,Bolivia,16.0,33.6769134328,-117.77614282200001
California,Orange,Brazil,127.0,33.6769134328,-117.77614282200001
California,Orange,Bulgaria,6.0,33.6769134328,-117.77614282200001
California,Orange,Burma,27.0,33.6769134328,-117.77614282200001
California,Orange,Cambodia,66.0,33.6769134328,-117.77614282200001
California,Orange,Canada,193.0,33.6769134328,-117.77614282200001
California,Orange,Chile,6.0,33.6769134328,-117.77614282200001
California,Orange,"China, People's Republic",1587.0,33.6769134328,-117.77614282200003
California,Orange,Colombia,96.0,33.6769134328,-117.77614282200001
California,Orange,Costa Rica,11.0,33.6769134328,-117.77614282200001
California,Orange,Cuba,14.0,33.6769134328,-117.77614282200001
California,Orange,Czechia,12.0,33.6769134328,-117.77614282200001
California,Orange,Denmark,7.0,33.6769134328,-117.77614282200001
California,Orange,Dominican Republic,8.0,33.6769134328,-117.77614282200001
California,Orange,Ecuador,32.0,33.6769134328,-117.77614282200003
California,Orange,Egypt,314.0,33.6769134328,-117.77614282200004
California,Orange,El Salvador,337.0,33.6769134328,-117.77614282200001
California,Orange,Eritrea,13.0,33.6769134328,-117.77614282200001
California,Orange,Ethiopia,12.0,33.6769134328,-117.77614282200001
California,Orange,France,83.0,33.6769134328,-117.77614282200003
California,Orange,Germany,84.0,33.6769134328,-117.77614282200003
California,Orange,Ghana,6.0,33.6769134328,-117.77614282200001
California,Orange,Guatemala,187.0,33.6769134328,-117.77614282200003
California,Orange,Haiti,4.0,33.6769134328,-117.77614282200001
California,Orange,Honduras,90.0,33.6769134328,-117.77614282200001
California,Orange,Hong Kong,56.0,33.6769134328,-117.77614282200001
California,Orange,Hungary,9.0,33.6769134328,-117.77614282200001
California,Orange,India,699.0,33.6769134328,-117.77614282200004
California,Orange,Indonesia,34.0,33.6769134328,-117.77614282200001
California,Orange,Iran,370.0,33.6769134328,-117.77614282200004
California,Orange,Iraq,43.0,33.6769134328,-117.77614282200001
California,Orange,Ireland,9.0,33.6769134328,-117.77614282200001
California,Orange,Israel,44.0,33.6769134328,-117.77614282200001
California,Orange,Italy,39.0,33.6769134328,-117.77614282200003
California,Orange,Japan,178.0,33.6769134328,-117.77614282200001
California,Orange,Jordan,100.0,33.6769134328,-117.77614282200001
California,Orange,Kazakhstan,9.0,33.6769134328,-117.77614282200001
California,Orange,Kenya,17.0,33.6769134328,-117.77614282200001
California,Orange,"Korea, South",1507.0,33.6769134328,-117.77614282200004
California,Orange,Kuwait,20.0,33.6769134328,-117.77614282200001
California,Orange,Lebanon,51.0,33.6769134328,-117.77614282200003
California,Orange,Libya,4.0,33.6769134328,-117.77614282200001
California,Orange,Malaysia,25.0,33.6769134328,-117.77614282200001
California,Orange,Mexico,3448.0,33.6769134328,-117.77614282200005
California,Orange,Moldova,4.0,33.6769134328,-117.77614282200001
California,Orange,Morocco,18.0,33.6769134328,-117.77614282200001
California,Orange,Nepal,80.0,33.6769134328,-117.77614282200001
California,Orange,Netherlands,14.0,33.6769134328,-117.77614282200001
California,Orange,New Zealand,13.0,33.6769134328,-117.77614282200001
California,Orange,Nicaragua,9.0,33.6769134328,-117.77614282200001
California,Orange,Nigeria,37.0,33.6769134328,-117.77614282200001
California,Orange,Pakistan,111.0,33.6769134328,-117.77614282200001
California,Orange,Peru,139.0,33.6769134328,-117.77614282200001
California,Orange,Philippines,1037.0,33.6769134328,-117.77614282200004
California,Orange,Poland,36.0,33.6769134328,-117.77614282200001
California,Orange,Portugal,4.0,33.6769134328,-117.77614282200001
California,Orange,Qatar,5.0,33.6769134328,-117.77614282200001
California,Orange,Romania,48.0,33.6769134328,-117.77614282200003
California,Orange,Russia,110.0,33.6769134328,-117.77614282200001
California,Orange,Saudi Arabia,35.0,33.6769134328,-117.77614282200003
California,Orange,Serbia,8.0,33.6769134328,-117.77614282200001
California,Orange,Singapore,12.0,33.6769134328,-117.77614282200001
California,Orange,Slovakia,5.0,33.6769134328,-117.77614282200001
California,Orange,South Africa,23.0,33.6769134328,-117.77614282200001
California,Orange,Soviet Union (former),4.0,33.6769134328,-117.77614282200001
California,Orange,Spain,26.0,33.6769134328,-117.77614282200001
